"id","start_time","title","weekend","duration","date"
65,"10:00:02","Cardboard Creations",True,120,"2020-01-12"
66,"13:00:23","The STEAMengine Activity of the Day",True,60,"2020-01-12"
67,"14:30:58","Cardboard Creations",True,90,"2020-01-12"
68,"12:00:49","The STEAMengine Activity of the Day",True,60,"2020-01-16"
69,"15:00:33","The STEAMengine Activity of the Day",True,60,"2020-01-16"
70,"12:00:35","The STEAMengine Activity of the Day",True,60,"2020-01-17"
71,"15:00:11","The STEAMengine Activity of the Day",True,60,"2020-01-17"
72,"10:00:24","Cardboard Creations!",True,120,"2020-01-18"
73,"13:00:45","The STEAMengine Activity of the Day",True,60,"2020-01-18"
74,"14:30:11","Cardboard Creations!",True,120,"2020-01-18"
75,"17:30:32","The STEAMengine Activity of the Day",True,90,"2020-01-18"
76,"10:00:13","Cardboard Creations!",True,120,"2020-01-19"
77,"13:00:40","The STEAMengine Activity of the Day",True,120,"2020-01-19"
78,"12:00:58","Welcome Science School TD Baker Grade 8's!",True,90,"2020-01-21"
79,"14:30:38","The STEAMengine Activity of the Day",True,60,"2020-01-21"
81,"12:00:56","The STEAMengine Activity of the Day",True,60,"2020-01-22"
83,"12:00:08","The STEAMengine Activity of the Day",True,60,"2020-01-23"
84,"13:30:55","T D Baker School",True,30,"2020-01-23"
85,"18:30:44","Cardboard Bionic Hands Workshop",True,120,"2020-01-23"
86,"12:00:48","The STEAMengine Activity of the Day",True,60,"2020-01-27"
87,"03:00:23","The STEAMengine Activity of the Day",True,60,"2020-01-27"
88,"12:00:58","The STEAMengine Activity of the Day",True,60,"2020-01-28"
89,"15:00:23","The STEAMengine Activity of the Day",True,60,"2020-01-28"
90,"12:00:41","The STEAMengine Activity of the Day",True,60,"2020-01-29"
91,"15:00:28","The STEAMengine Activity of the Day",True,60,"2020-01-29"
92,"12:00:56","The STEAMengine Activity of the Day",True,60,"2020-01-30"
93,"15:00:21","The STEAMengine Activity of the Day",True,60,"2020-01-28"
94,"15:00:19","The STEAMengine Activity of the Day",True,60,"2020-01-30"
95,"12:00:09","The STEAMengine Activity of the Day",True,60,"2020-01-31"
96,"15:00:35","The STEAMengine Activity of the Day",True,60,"2020-01-31"
97,"10:00:52","NEW! Pegboard Pinball",True,120,"2020-02-01"
98,"14:30:51","NEW! Pegboard Pinball",True,120,"2020-02-01"
99,"13:00:29","The STEAMengine Activity of the Day",True,60,"2020-02-01"
100,"17:30:56","The STEAMengine Activity of the Day",True,90,"2020-02-01"
101,"10:00:17","NEW! Pegboard Pinball",True,120,"2020-02-02"
102,"14:30:46","NEW! Pegboard Pinball",True,90,"2020-02-02"
103,"13:00:47","The STEAMengine Activity of the Day",True,60,"2020-02-02"
104,"15:00:04","The STEAMengine Activity of the Day",True,60,"2020-02-03"
105,"12:00:09","Drop-In: The STEAMengine Activity of the Day",True,60,"2020-02-04"
106,"15:00:49","Drop-In: The STEAMengine Activity of the Day",True,60,"2020-02-04"
107,"11:00:28","Drop-In: The STEAMengine Activity of the Day",True,60,"2020-02-05"
108,"15:00:05","Drop-In: The STEAMengine Activity of the Day",True,60,"2020-02-05"
109,"15:00:23","Drop-In: The STEAMengine Activity of the Day",True,60,"2020-02-06"
110,"15:00:49","Drop-In: The STEAMengine Activity of the Day",True,120,"2020-02-07"
111,"10:00:27","Pegboard Pinball",True,120,"2020-02-08"
112,"13:00:14","The STEAMengine Activity of the Day",True,60,"2020-02-08"
113,"14:30:47","Pegboard Pinball",True,120,"2020-02-08"
114,"17:30:23","The STEAMengine Activity of the Day",True,90,"2020-02-08"
115,"10:00:10","Pegboard Pinball",True,120,"2020-02-09"
116,"14:30:33","Pegboard Pinball",True,120,"2020-02-09"
117,"13:00:17","The STEAMengine Activity of the Day",True,60,"2020-02-09"
118,"17:30:44","The STEAMengine Activity of the Day",True,90,"2020-02-09"
119,"15:00:36","The STEAMengine Activity of the Day",True,60,"2020-02-13"
120,"15:00:46","The STEAMengine Activity of the Day",True,60,"2020-02-14"
121,"12:00:03","The STEAMengine Activity of the Day",True,60,"2020-02-14"
122,"10:00:37","Pegboard Pinball",True,120,"2020-02-15"
123,"15:30:04","Pegboard Pinball",True,120,"2020-02-15"
124,"10:00:24","Pegboard Pinball",True,120,"2020-02-16"
125,"15:30:36","Pegboard Pinball",True,120,"2020-02-16"
126,"10:00:57","Pegboard Pinball",True,120,"2020-02-17"
127,"15:30:10","Pegboard Pinball",True,120,"2020-02-17"
128,"13:00:30","The STEAMengine Activity of the Day",True,120,"2020-02-17"
129,"18:30:55","The STEAMengine Activity of the Day",True,120,"2020-02-17"
130,"13:00:22","The STEAMengine Activity of the Day",True,120,"2020-02-16"
131,"18:30:37","The STEAMengine Activity of the Day",True,120,"2020-02-16"
132,"13:00:56","The STEAMengine Activity of the Day",True,120,"2020-02-15"
133,"18:30:12","The STEAMengine Activity of the Day",True,120,"2020-02-15"
134,"15:00:14","The STEAMengine Activity of the Day",True,60,"2020-02-19"
135,"15:00:49","The STEAMengine Activity of the Day",True,60,"2020-02-20"
136,"15:00:21","The STEAMengine Activity of the Day",True,60,"2020-02-21"
137,"10:00:10","Pegboard Pinball",True,120,"2020-02-22"
138,"13:00:39","The STEAMengine Activity of the Day!",True,60,"2020-02-22"
139,"15:00:11","Pegboard Pinball",True,60,"2020-02-22"
140,"15:30:29","The STEAMengine Activity of the Day",True,60,"2020-02-24"
141,"14:00:03","The STEAMengine Activity of the Day",True,120,"2020-02-25"
142,"12:00:10","The STEAMengine Activity of the Day",True,60,"2020-02-26"
143,"15:00:57","The STEAMengine Activity of the Day",True,60,"2020-02-26"
144,"12:00:08","The STEAMengine Activity of the Day",True,120,"2020-02-27"
145,"15:00:46","The STEAMengine Activity of the Day",True,60,"2020-02-27"
146,"12:00:22","The STEAMengine Activity of the Day",True,60,"2020-02-28"
147,"15:00:54","The STEAMengine Activity of the Day",True,120,"2020-02-28"
148,"10:00:20","Pegboard Pinball",True,120,"2020-02-29"
149,"13:00:52","The STEAMengine Activity of the Day",True,60,"2020-02-29"
150,"15:00:10","Pegboard Pinball",True,120,"2020-02-29"
151,"10:00:29","Pegboard Pinball",True,120,"2020-03-01"
152,"13:00:50","The STEAMengine Activity of the Day",True,60,"2020-03-01"
153,"15:00:13","Pegboard Pinball",True,60,"2020-03-01"
154,"11:15:44","STEAMengine Activity of the Day",True,60,"2020-03-02"
155,"15:00:10","STEAMengine Activity of the Day",True,60,"2020-03-02"
156,"11:15:52","The STEAMengine Activity of the Day",True,60,"2020-03-03"
157,"15:00:13","The STEAMengine Activity of the Day",True,60,"2020-03-03"
158,"11:15:46","The STEAMengine Activity of the Day",True,60,"2020-03-04"
159,"15:00:17","The STEAMengine Activity of the Day",True,60,"2020-03-04"
160,"12:00:18","The STEAMengine Activity of the Day",True,60,"2020-03-05"
161,"15:00:37","The STEAMengine Activity of the Day",True,60,"2020-03-05"
162,"11:15:44","The STEAMengine Activity of the Day",True,60,"2020-03-06"
163,"10:00:23","Circuit Playground / Engineering Challenge",True,120,"2020-03-07"
164,"13:00:46","The STEAMengine Activity of the Day!",True,60,"2020-03-07"
165,"15:00:06","Circuit Playground / Engineering Challenge",True,120,"2020-03-07"
166,"10:00:30","Circuit Playground / Engineering Challenge",True,120,"2020-03-07"
167,"13:00:51","The STEAMengine Activity of the Day",True,60,"2020-03-08"
168,"10:00:45","Circuit Playground / Engineering Challenge",True,120,"2020-03-08"
169,"15:00:34","Circuit Playground / Engineering Challenge",True,60,"2020-03-08"
170,"12:00:50","The STEAMengine Activity of the Day",True,60,"2020-03-09"
171,"15:00:06","The STEAMengine Activity of the Day",True,60,"2020-03-09"
172,"12:30:59","The STEAMengine Activity of the Day",True,60,"2020-03-10"
173,"15:00:28","The STEAMengine Activity of the Day",True,60,"2020-03-10"
175,"12:00:15","The STEAMengine Activity of the Day",True,60,"2020-03-12"
176,"15:00:40","The STEAMengine Activity of the Day",True,60,"2020-03-12"
177,"15:30:01","RJL Test",True,60,"2021-07-13"
178,"15:00:08","Test 1",True,60,"2021-07-14"
179,"16:00:53","Test 2",True,30,"2021-07-14"
180,"13:00:31","Test: Engineering",True,60,"2021-07-24"
181,"13:00:33","Drop-In Challenge: Air Compressor Rockets",True,90,"2021-07-28"
182,"10:30:59","Drop-In Challenge: Air Compressor Rockets",True,90,"2021-07-28"
183,"15:00:13","Drop-In Challenge: Air Compressor Rockets",True,90,"2021-07-28"
184,"10:30:00","Engineering Challenge",True,90,"2021-07-29"
185,"13:00:48","Air Compressor Rockets",True,90,"2021-07-29"
186,"15:00:30","Engineering Challenges",True,60,"2021-07-29"
187,"10:30:15","Engineering Challenges",True,90,"2021-07-30"
188,"13:15:34","Air Compressor Rockets",True,90,"2021-07-30"
189,"15:00:53","Engineering Challenges",True,60,"2021-07-30"
190,"10:30:42","Engineering Challenges",True,90,"2021-07-31"
191,"13:00:21","Air Compressor Rockets",True,90,"2021-07-31"
192,"15:00:18","Engineering Challenges",True,60,"2021-07-31"
193,"10:30:49","Engineering Challenges",True,90,"2021-08-01"
194,"13:00:44","Air Compressor Rockets",True,90,"2021-08-01"
195,"15:00:06","Paper Quilling Art",True,60,"2021-08-01"
196,"10:30:53","Engineering Challenges",True,90,"2021-08-02"
197,"13:00:22","Air Compressor Rockets",True,90,"2021-08-01"
198,"13:00:11","Air Compressor Rockets",True,90,"2021-08-02"
199,"15:00:57","Engineering Challenges",True,60,"2021-08-02"
200,"10:30:41","Engineering Challenges",True,90,"2021-08-05"
201,"13:00:45","Air Compressor Rockets",True,90,"2021-08-05"
202,"15:00:07","Paper Quilling Art",True,60,"2021-08-05"
203,"10:30:52","Engineering Challenges!",True,90,"2021-08-06"
204,"13:15:10","Air Compressor Rockets",True,90,"2021-08-06"
205,"15:00:16","Engineering Challenges!",True,60,"2021-08-06"
206,"10:30:30","Engineering Challenges!",True,90,"2021-08-07"
207,"13:00:59","Air Compressor Rockets",True,90,"2021-08-07"
208,"15:00:15","Paper Quilling Art",True,60,"2021-08-07"
210,"10:30:40","Engineering Challenges!",True,90,"2021-08-08"
211,"13:00:07","Air Compressor Rockets",True,90,"2021-08-08"
212,"15:00:28","Paper Quilling",True,60,"2021-08-08"
213,"10:30:20","Perseid Party Activity: Sun Catchers!",True,90,"2021-08-11"
214,"15:00:11","Perseid Party Activity: Sun Catchers!",True,60,"2021-08-11"
215,"13:00:30","Perseid Party Activity: Air Compressor Rockets!",True,90,"2021-08-11"
216,"10:30:57","Engineering Challenges",True,90,"2021-08-12"
217,"13:00:13","Air Compressor Rockets",True,90,"2021-08-12"
218,"15:00:39","Paper Quilling Art",True,60,"2021-08-12"
219,"10:30:52","Engineering Challenges!",True,90,"2021-08-13"
220,"13:00:20","Air Compressor Rockets",True,90,"2021-08-13"
221,"15:00:49","Paper Quilling Art",True,60,"2021-08-13"
222,"10:30:11","Engineering Challenges!",True,90,"2021-08-14"
223,"13:00:39","Air Compressor Rockets",True,90,"2021-08-14"
224,"15:00:10","Paper Quilling",True,60,"2021-08-14"
225,"10:30:09","Spaghetti Tower Challenge!",True,90,"2021-08-21"
226,"13:00:48","Air Compressor Rockets!",True,90,"2021-08-21"
227,"15:00:19","Paper Quilling Art!",True,60,"2021-08-21"
228,"10:30:19","Spaghetti Tower Challenge!",True,90,"2021-08-25"
229,"13:00:40","Air Compressor Rockets!",True,90,"2021-08-25"
230,"15:00:43","Paper Quilling Art!",True,60,"2021-08-25"
231,"10:30:22","Spaghetti Tower Challenge!",True,90,"2021-08-26"
232,"13:00:20","Air Compressor Rockets!",True,90,"2021-08-26"
233,"15:00:51","Paper Quilling Art!",True,60,"2021-08-26"
234,"10:30:11","Fun with Linkages!",True,90,"2021-09-01"
235,"13:00:00","Spaghetti Towers",True,90,"2021-09-01"
236,"15:00:08","Drop-In Challenge",True,60,"2021-09-01"
237,"10:30:31","Fun with Linkages!",True,90,"2021-09-02"
238,"13:00:56","Air Compressor Rockets",True,90,"2021-09-02"
239,"15:00:24","Paper Quilling",True,60,"2021-09-02"
240,"10:30:10","Fun with Linkages",True,90,"2021-09-03"
241,"13:00:28","Air Compressor Rockets",True,90,"2021-09-03"
242,"15:00:06","Paper Quilling",True,60,"2021-09-03"
243,"10:30:34","Fun with Linkages",True,90,"2021-09-04"
244,"13:00:26","Air Compressor Rocket",True,90,"2021-09-04"
245,"15:00:09","Paper Quilling",True,60,"2021-09-04"
246,"10:30:09","Fun With Linkages",True,90,"2021-09-06"
247,"13:00:42","Air Compressor Rocket",True,90,"2021-09-06"
248,"15:00:15","Paper Quilling",True,60,"2021-09-06"
249,"10:30:50","Fun With Linkages",True,90,"2021-09-08"
250,"13:00:19","Air Compressor Rocket",True,90,"2021-09-08"
251,"15:00:47","Paper Quilling",True,60,"2021-09-08"
252,"13:00:01","Air Compressor rocket",True,90,"2021-09-09"
254,"15:00:32","Paper Quilling",True,60,"2021-09-08"
255,"10:30:17","Fun With Linkages",True,90,"2021-09-09"
256,"15:00:56","Paper Quilling",True,60,"2021-09-09"
257,"10:30:13","Fun with Scribble Bots",True,90,"2021-09-10"
258,"13:00:16","Circuit Blocks",True,90,"2021-09-10"
259,"15:00:03","Paper Quilling",True,60,"2021-09-10"
260,"10:30:29","Fun with Linkages",True,90,"2021-09-11"
261,"13:00:20","Air Compressor Rockets",True,90,"2021-09-11"
262,"15:00:53","Scribble Bots",True,60,"2021-09-11"
263,"10:30:57","Fun with Linkages",True,90,"2021-09-12"
264,"13:00:43","Air Compressor Rocket",True,90,"2021-09-12"
265,"15:00:16","Scribbling Machines",True,60,"2021-09-12"
266,"10:30:11","Fun With Linkages",True,90,"2021-09-15"
267,"13:00:45","Air Compressor Rocket",True,90,"2021-09-15"
268,"15:00:10","Scribbling Machines",True,60,"2021-09-15"
269,"10:30:40","Fun With Linkages",True,90,"2021-09-16"
270,"13:00:05","Air Compressor rocket",True,90,"2021-09-16"
271,"15:00:48","Scribbling machines",True,60,"2021-09-16"
272,"10:30:08","Linkages",True,90,"2021-09-17"
273,"13:00:42","Air Compressor Rockets",True,90,"2021-09-17"
274,"15:00:29","Geoboards!",True,60,"2021-09-17"
275,"13:00:13","Fun with Linkages",True,90,"2021-09-18"
276,"10:30:51","Scribbling Machines",True,90,"2021-09-18"
277,"15:00:05","Paper Quilling",True,60,"2021-09-18"
278,"10:30:01","Scribbling Machines",True,90,"2021-09-19"
279,"13:00:55","Pegboard Pinball and Geoboards",True,90,"2021-09-19"
280,"15:00:28","Paper Quilling",True,60,"2021-09-19"
281,"10:30:16","Paper Quilling",True,90,"2021-09-22"
282,"13:00:47","Catapults",True,120,"2021-09-22"
283,"10:30:01","Scribbling Machines",True,90,"2021-09-23"
284,"13:00:08","Catapults",True,90,"2021-09-23"
285,"15:00:15","Catapults!",True,60,"2021-09-23"
286,"10:30:30","Catapults",True,90,"2021-09-24"
287,"13:00:06","Fun with Linkages",True,90,"2021-09-24"
288,"15:00:22","Scribbling Machines",True,60,"2021-09-24"
289,"10:30:50","Scribbling Machines!",True,90,"2021-09-25"
290,"13:00:11","Pegboard Pinball",True,90,"2021-09-25"
291,"15:00:32","Linkages",True,60,"2021-09-25"
292,"10:30:43","Scribbling Machines",True,90,"2021-09-26"
293,"13:00:11","Pegboard Pinball",True,90,"2021-09-26"
294,"15:00:37","Fun with Linkages",True,60,"2021-09-26"
295,"17:30:36"," Paper Quilling/Catapults",True,120,"2021-09-26"
296,"10:30:37","String Art: Orange Shirt Day ",True,90,"2021-09-29"
297,"13:00:55","String Art: Orange Shirt Day",True,120,"2021-09-29"
298,"10:30:46","String Art: Orange shirt day",True,90,"2021-09-30"
299,"13:00:22","String Art: Orange shirt day",True,90,"2021-09-30"
300,"15:00:00","String Art: Orange shirt day",True,60,"2021-09-30"
301,"10:30:13","Catapults",True,90,"2021-10-01"
302,"13:00:15","Orange Shirt Day String Art",True,90,"2021-10-01"
303,"15:00:42","Scribbling Machines",True,60,"2021-10-01"
304,"10:30:44","Scribbling machines",True,90,"2021-10-02"
305,"13:00:08","String Art: Orange shirt day",True,90,"2021-10-02"
306,"15:00:51","Fun with Linkages",True,60,"2021-10-02"
307,"10:30:15","ScribbleBots",True,90,"2021-10-03"
308,"13:00:46","Nailing It String Art: Orange Shirt Day",True,90,"2021-10-03"
309,"15:00:11","Dino Linkages",True,60,"2021-10-03"
310,"10:30:23","Engineer It!!!",True,90,"2021-10-06"
311,"13:00:58","Air Compressor Rockets",True,120,"2021-10-06"
312,"10:30:16","Linkages",True,90,"2021-10-07"
313,"10:30:29","Catapults",True,90,"2021-10-08"
314,"15:00:17","Circuit Blocks",True,60,"2021-10-07"
315,"13:00:02","Scribbling machines",True,90,"2021-10-08"
316,"15:00:10","Linkages",True,60,"2021-10-08"
317,"10:30:38","Catapults",True,90,"2021-10-09"
318,"13:00:16","String Art - Thanksgiving",True,90,"2021-10-09"
319,"15:00:39","Fun with Linkages",True,60,"2021-10-09"
320,"10:30:36","Scribbling Machine",True,90,"2021-10-10"
321,"13:00:02","Nail Art - Thanksgiving",True,90,"2021-10-10"
322,"15:00:28","Fun with Linkages",True,60,"2021-10-10"
323,"10:30:47","Scribbling Machines",True,90,"2021-10-11"
324,"15:00:53","Fun with Linkages",True,60,"2021-10-11"
325,"13:00:24","String Art: Thanksgiving",True,90,"2021-10-11"
326,"10:30:52","Scribbling Machines",True,90,"2021-10-13"
327,"13:00:15","String Art",True,90,"2021-10-13"
328,"15:00:35","Fun with Linkages",True,60,"2021-10-13"
329,"10:30:31","Catapults ",True,90,"2021-10-14"
330,"13:00:29","Nailing It: Thanksgiving Edition",True,90,"2021-10-14"
332,"10:30:14","Catapults",True,90,"2021-10-15"
333,"13:00:43","Scribbling Machines",True,90,"2021-10-15"
334,"10:30:35","Scribbling Machines",True,90,"2021-10-16"
335,"13:00:21","Nail Art",True,90,"2021-10-16"
336,"15:00:10","Fun with Linkages",True,60,"2021-10-16"
337,"10:30:02","Catapults",True,90,"2021-10-17"
338,"13:00:27","Nail Art",True,90,"2021-10-17"
339,"15:00:17","Fun with Linkages",True,60,"2021-10-17"
340,"10:30:24","Catapults",True,90,"2021-10-20"
341,"13:00:38","Scribbling Machines",True,90,"2021-10-20"
342,"10:30:08","Catapults",True,90,"2021-10-21"
343,"13:00:24","Catapults",True,90,"2021-10-21"
344,"10:30:09","Catapults",True,90,"2021-10-22"
345,"13:00:47","Nail Art: Fall Edition",True,60,"2021-10-22"
346,"10:30:05","Catapults",True,90,"2021-10-23"
347,"13:00:31","Scribbling Machines",True,90,"2021-10-23"
348,"15:00:57","Fun with Linkages",True,60,"2021-10-23"
349,"10:30:17","Catapults",True,90,"2021-10-24"
350,"13:00:51","Paper Quilling",True,90,"2021-10-24"
351,"15:00:33","Fun with Linkages",True,60,"2021-10-24"
352,"10:30:10","Catapults",True,90,"2021-10-27"
353,"13:00:17","Fun with Linkages",True,90,"2021-10-27"
354,"13:00:44","Catapults",True,90,"2021-10-28"
355,"10:30:20","Linkages",True,90,"2021-10-28"
356,"10:30:08","Catapults",True,90,"2021-10-29"
357,"13:00:25","String Art!",True,90,"2021-10-29"
358,"10:30:09","Stained Glass Ghosts",True,90,"2021-10-31"
359,"13:00:11","Stained Glass Ghosts",True,90,"2021-10-30"
360,"15:00:23","Stained Glass Ghosts",True,60,"2021-10-30"
361,"13:00:56","Stained Glass Ghosts",True,90,"2021-10-31"
362,"15:00:13","Stained Glass Ghosts",True,60,"2021-10-31"
363,"11:00:58","Build and Test our Catapults!",True,60,"2021-11-03"
364,"13:00:45","Nail Art - Halloween edition",True,90,"2021-11-03"
365,"10:30:40","Catapults",True,90,"2021-11-04"
366,"13:00:02","Catapults",True,90,"2021-11-04"
368,"10:30:51","Fun with Linkages!",True,90,"2021-11-05"
369,"13:00:16","Scribbling Machines",True,90,"2021-11-05"
370,"10:30:59","Geoboards",True,90,"2021-11-06"
371,"13:00:18","String Art",True,90,"2021-11-06"
372,"15:00:47","Rolling racers",True,60,"2021-11-06"
373,"10:30:48","Catapults",True,90,"2021-11-07"
374,"13:00:32","Rolling Racers",True,90,"2021-11-07"
375,"15:00:18","Paper Quilling",True,60,"2021-11-07"
376,"10:30:52","Catapults",True,90,"2021-11-10"
377,"13:00:33","Rolling Racers",True,90,"2021-11-10"
378,"10:30:39","Catapults!",True,90,"2021-11-11"
379,"13:00:46","Linkages!",True,90,"2021-11-11"
380,"10:30:53","Catapults",True,90,"2021-11-12"
381,"13:00:36","Air Compressor Rocket",True,90,"2021-11-12"
382,"15:00:05","Paper Quilling",True,60,"2021-11-12"
383,"10:30:13","Catapults",True,90,"2021-11-13"
384,"13:00:27","Air Compressor Rocket",True,90,"2021-11-13"
385,"15:00:59","Paper Quilling",True,60,"2021-11-13"
386,"10:30:24","Catapults",True,90,"2021-11-14"
387,"13:00:23","Fun With Linkages",True,90,"2021-11-14"
388,"15:00:53","Paper Quilling",True,60,"2021-11-14"
389,"11:00:54","Air Compressor Rockets!",True,60,"2021-11-17"
390,"14:30:16","Paper Quilling Art",True,60,"2021-11-17"
391,"11:00:28","STEAMengine Activity",True,60,"2021-11-18"
392,"13:30:09","STEAMengine Activity",True,60,"2021-11-18"
393,"13:00:04","STEAMengine Activity",True,90,"2021-11-19"
394,"10:30:07","Catapults",True,90,"2021-11-20"
395,"13:00:33","Rolling Racers",True,90,"2021-11-20"
396,"15:00:19","Fun With Linkages",True,60,"2021-11-20"
397,"10:30:27","Catapults",True,90,"2021-11-21"
398,"13:00:48","Rolling Racers",True,90,"2021-11-21"
399,"15:00:11","Paper Quilling",True,60,"2021-11-21"
400,"10:30:38","Catapults",True,90,"2021-11-24"
401,"13:00:52","Rolling Racers",True,90,"2021-11-24"
402,"15:00:28","Fun with Linkages",True,60,"2021-11-24"
403,"10:30:22","Catapults",True,90,"2021-11-25"
404,"13:00:05","Rolling Racers",True,90,"2021-11-25"
406,"13:00:08","Nail Art - Winter edition",True,90,"2021-11-26"
408,"10:30:55","Catapults",True,90,"2021-11-27"
409,"13:00:05","Nail Art - Winter collection",True,90,"2021-11-27"
410,"15:00:32","Paper Quilling",True,60,"2021-11-27"
411,"10:30:14","Catapults",True,90,"2021-11-28"
412,"13:00:52","Nail Art - Winter edition",True,90,"2021-11-28"
413,"15:00:20","Paper quilling",True,60,"2021-11-28"
414,"13:00:43","Air Compressor Rockets",True,90,"2021-12-01"
415,"15:00:00","Pegboard Pinball",True,60,"2021-12-01"
417,"10:30:40","Paper Quilling",True,90,"2021-12-02"
418,"13:00:04","Rolling Racers",True,90,"2021-12-02"
419,"10:30:51","Catapults",True,90,"2021-12-03"
420,"13:00:14","Paper Quilling - Winter edition",True,90,"2021-12-03"
421,"10:30:34","Try our Scribble Bots!",True,90,"2021-12-04"
422,"13:00:12","Design, Build, Test your own ROLLING RACER!!!!",True,90,"2021-12-04"
423,"15:00:28","Make and launch your own Air Compressor Rocket!",True,60,"2021-12-04"
424,"10:30:15","Rolling Racers",True,90,"2021-12-05"
425,"13:00:31","Paper Quilling - Winter edition",True,90,"2021-12-05"
426,"15:00:29","Pinball Machine",True,60,"2021-12-05"
427,"10:30:08","Try making different shapes with our geoboards",True,90,"2021-12-08"
428,"13:00:47","Build and test a catapult!",True,90,"2021-12-08"
429,"10:30:32","Try building with linkages",True,90,"2021-12-09"
